Date,Sentiment
2008-07-13,-0.3264421736821528
2008-07-14,-0.17308984324336
2008-07-15,-0.15489298312200395
2008-07-16,-0.13669612300064787
2008-07-17,-0.11849926287929183
2008-07-18,-0.10030240275793577
2008-07-19,-0.08210554263657971
2008-07-20,-0.06390868251522366
2008-07-21,-0.04571182239386759
2008-07-22,-0.027514962272511545
2008-07-23,-0.0093181021511555
2008-07-24,0.12813419662415976
2008-07-25,0.265586495399475
2008-07-26,0.40303879417479027
2008-07-27,0.5404910929501056
2008-07-28,0.6779433917254208
2008-07-29,0.815395690500736
2008-07-30,0.10882151313126043
2008-07-31,-0.597752664238215
2008-08-01,0.70899423211813
2008-08-02,0.5773658429582913
2008-08-03,0.44573745379845264
2008-08-04,0.314109064638614
2008-08-05,0.24046266265213442
2008-08-06,0.16681626066565486
2008-08-07,0.0931698586791753
2008-08-08,0.0195234566926957
2008-08-09,-0.17082272507250304
2008-08-10,-0.36116890683770175
2008-08-11,-0.5515150886029004
2008-08-12,-0.7418612703680992
2008-08-13,-0.932207452133298
2008-08-14,0.797115750610829
2008-08-15,0.6439775330945854
2008-08-16,0.4908393155783418
2008-08-17,0.33770109806209825
2008-08-18,0.18456288054585468
2008-08-19,0.0314246630296111
2008-08-20,0.08571820519864556
2008-08-21,0.14001174736768002
2008-08-22,0.1943052895367145
2008-08-23,0.24859883170574898
2008-08-24,0.30289237387478346
2008-08-25,0.3571859160438179
2008-08-26,0.41147945821285237
2008-08-27,-0.0010240320116281006
2008-08-28,0.0270437095314264
2008-08-29,-0.13542376908784118
2008-08-30,-0.2978912477071088
2008-08-31,-0.46035872632637637
2008-09-01,-0.6228262049456439
2008-09-02,-0.7852936835649115
2008-09-03,-0.947761162184179
2008-09-04,-0.7627836788694066
2008-09-05,-0.5778061955546341
2008-09-06,-0.3928287122398615
2008-09-07,-0.207851228925089
2008-09-08,-0.02287374561031652
2008-09-09,0.162103737704456
2008-09-10,0.037793174386024
2008-09-11,-0.0877841748297211
2008-09-12,-0.2864611563272771
2008-09-13,-0.48513813782483306
2008-09-14,-0.683815119322389
2008-09-15,-0.882492100819945
2008-09-16,-0.7743707001209259
2008-09-17,-0.90892407298088
2008-09-18,-0.4427603092044588
2008-09-19,0.0234034545719624
2008-09-20,0.031842901930213025
2008-09-21,0.040282349288463644
2008-09-22,0.04872179664671426
2008-09-23,0.05716124400496489
2008-09-24,0.0656006913632155
2008-09-25,0.0464666783809662
2008-09-26,0.0273326653987169
2008-09-27,-0.2918778565815753
2008-09-28,-0.6110883785618674
2008-09-29,-0.9302989005421596
2008-09-30,-0.5387341316478949
2008-10-01,-0.14716936275363
2008-10-02,-0.12180716469883943
2008-10-03,-0.09644496664404888
2008-10-04,-0.07108276858925833
2008-10-05,-0.045720570534467764
2008-10-06,-0.0203583724796772
2008-10-07,-0.949728919193149
2008-10-08,-0.9244313103457295
2008-10-09,-0.89913370149831
2008-10-10,-0.8738360926508905
2008-10-11,-0.848538483803471
2008-10-12,-0.8232408749560515
2008-10-13,-0.797943266108632
2008-10-14,-0.6325201357249168
2008-10-15,-0.46709700534120163
2008-10-16,-0.18664164957590385
2008-10-17,0.093813706189394
2008-10-18,-0.08567179987827933
2008-10-19,-0.26515730594595266
2008-10-20,-0.444642812013626
2008-10-21,0.0167486611753702
2008-10-22,-0.4206234165467322
2008-10-23,-0.8579954942688346
2008-10-24,-0.45597303286194846
2008-10-25,-0.36129766479134595
2008-10-26,-0.26662229672074345
2008-10-27,-0.17194692865014094
2008-10-28,-0.07727156057953843
2008-10-29,0.0174038074910641
2008-10-30,-0.22233072761446246
2008-10-31,-0.173178384701411
2008-11-01,-0.12402604178835956
2008-11-02,-0.07487369887530812
2008-11-03,-0.025721355962256665
2008-11-04,0.0596788302063944
2008-11-05,0.0008387491106987
2008-11-06,0.00475219637155535
2008-11-07,0.008665643632412
2008-11-08,-0.3100894975165526
2008-11-09,-0.6288446386655173
2008-11-10,-0.947599779814482
2008-11-11,-0.534076183103025
2008-11-12,-0.5224253324170907
2008-11-13,-0.5107744817311565
2008-11-14,-0.4991236310452222
2008-11-15,-0.487472780359288
2008-11-16,-0.47582192967335374
2008-11-17,-0.4641710789874195
2008-11-18,-0.37549934326671036
2008-11-19,-0.28682760754600123
2008-11-20,-0.19815587182529215
2008-11-21,-0.109484136104583
2008-11-22,0.2229038843264186
2008-11-23,0.5552919047574203
2008-11-24,0.887679925188422
2008-11-25,0.4779884619638321
2008-11-26,0.0682969987392422
2008-11-27,0.060149145871400564
2008-11-28,0.05200129300355892
2008-11-29,0.043853440135717285
2008-11-30,0.03570558726787564
2008-12-01,0.027557734400034
2008-12-02,-0.0036078691482543
2008-12-03,0.193588332273066
2008-12-04,-0.956033580936491
2008-12-05,-0.9530242960900066
2008-12-06,-0.9500150112435222
2008-12-07,-0.9470057263970378
2008-12-08,-0.9439964415505534
2008-12-09,-0.940987156704069
2008-12-10,-0.6142267473042016
2008-12-11,-0.2874663379043342
2008-12-12,-0.3951618320619068
2008-12-13,-0.5028573262194794
2008-12-14,-0.610552820377052
2008-12-15,-0.7182483145346248
2008-12-16,-0.8259438086921974
2008-12-17,-0.93363930284977
2008-12-18,0.0117300041019917
2008-12-19,0.08009427847961591
2008-12-20,0.14845855285724013
2008-12-21,0.21682282723486435
2008-12-22,0.28518710161248856
2008-12-23,0.35355137599011277
2008-12-24,0.421915650367737
2008-12-25,0.2902764749402802
2008-12-26,0.15863729951282346
2008-12-27,0.02699812408536667
2008-12-28,-0.10464105134209006
2008-12-29,-0.2362802267695468
2008-12-30,-0.3679194021970037
2008-12-31,0.0219420343637467
2009-01-01,-0.11917000689676827
2009-01-02,-0.26028204815728323
2009-01-03,-0.4013940894177982
2009-01-04,-0.5425061306783132
2009-01-05,-0.6836181719388281
2009-01-06,-0.824730213199343
2009-01-07,-0.965842254459858
2009-01-08,-0.450561255216598
2009-01-09,-0.5775679473299531
2009-01-10,-0.7045746394433081
2009-01-11,-0.8315813315566631
2009-01-12,-0.958588023670018
2009-01-13,-0.8405862072249878
2009-01-14,-0.7225843907799574
2009-01-15,-0.6045825743349271
2009-01-16,-0.4865807578898968
2009-01-17,-0.36857894144486647
2009-01-18,-0.2505771249998362
2009-01-19,-0.13257530855480582
2009-01-20,-0.0145734921097755
2009-01-21,-0.8783312728628515
2009-01-22,-0.9058295632712543
2009-01-23,-0.933327853679657
2009-01-24,-0.7511132629588246
2009-01-25,-0.5688986722379923
2009-01-26,-0.38668408151715994
2009-01-27,-0.2044694907963276
2009-01-28,-0.0222549000754953
2009-01-29,-0.3382621188648047
2009-01-30,-0.654269337654114
2009-01-31,-0.612326686580976
2009-02-01,-0.570384035507838
2009-02-02,-0.5284413844347
2009-02-03,-0.43001274445227217
2009-02-04,-0.3315841044698443
2009-02-05,-0.23315546448741642
2009-02-06,-0.13472682450498857
2009-02-07,-0.03629818452256073
2009-02-08,0.06213045545986717
2009-02-09,0.160559095442295
2009-02-10,0.03245910722762335
2009-02-11,-0.09564088098704829
2009-02-12,-0.22374086920171996
2009-02-13,-0.3518408574163916
2009-02-14,-0.4799408456310632
2009-02-15,-0.6080408338457349
2009-02-16,-0.7361408220604065
2009-02-17,-0.864240810275078
2009-02-18,-0.0431427378207444
2009-02-19,-0.040876056253909984
2009-02-20,-0.038609374687075565
2009-02-21,-0.036342693120241146
2009-02-22,-0.03407601155340672
2009-02-23,-0.0318093299865723
2009-02-24,-0.036880504339933395
2009-02-25,-0.0419516786932945
2009-02-26,-0.1390401929616928
2009-02-27,-0.23612870723009108
2009-02-28,-0.3332172214984894
2009-03-01,-0.4303057357668877
2009-03-02,-0.527394250035286
2009-03-03,-0.958687720820308
2009-03-04,-0.944817850366234
2009-03-05,-0.780553832650185
2009-03-06,-0.5757790245115759
2009-03-07,-0.37100421637296693
2009-03-08,-0.16622940823435794
2009-03-09,0.0385453999042511
2009-03-10,0.027882972732186324
2009-03-11,0.01722054556012155
2009-03-12,0.006558118388056776
2009-03-13,-0.004104308784008
2009-03-14,-0.0005360566079616398
2009-03-15,0.0030321955680847204
2009-03-16,0.00660044774413108
2009-03-17,0.010168699920177441
2009-03-18,0.0137369520962238
2009-03-19,-0.05084054335020492
2009-03-20,-0.11541803879663365
2009-03-21,-0.1799955342430624
2009-03-22,-0.2445730296894911
2009-03-23,-0.30915052513591984
2009-03-24,-0.3737280205823486
2009-03-25,-0.4383055160287773
2009-03-26,-0.502883011475206
2009-03-27,-0.49799556729637817
2009-03-28,-0.4931081231175504
2009-03-29,-0.4882206789387226
2009-03-30,-0.4833332347598948
2009-03-31,-0.478445790581067
2009-04-01,-0.47355834640223926
2009-04-02,-0.46867090222341146
2009-04-03,-0.46378345804458365
2009-04-04,-0.45889601386575585
2009-04-05,-0.4540085696869281
2009-04-06,-0.4491211255081003
2009-04-07,-0.41786856669932654
2009-04-08,-0.3866160078905528
2009-04-09,-0.355363449081779
2009-04-10,-0.32411089027300527
2009-04-11,-0.2928583314642315
2009-04-12,-0.26160577265545776
2009-04-13,-0.230353213846684
2009-04-14,-0.4066809271462265
2009-04-15,-0.583008640445769
2009-04-16,-0.7593363537453115
2009-04-17,-0.935664067044854
2009-04-18,-0.936930921098048
2009-04-19,-0.9381977751512418
2009-04-20,-0.9394646292044357
2009-04-21,-0.9407314832576297
2009-04-22,-0.9419983373108236
2009-04-23,-0.9432651913640174
2009-04-24,-0.9445320454172114
2009-04-25,-0.9457988994704053
2009-04-26,-0.9470657535235992
2009-04-27,-0.948332607576793
2009-04-28,-0.949599461629987
2009-04-29,-0.6737704812549057
2009-04-30,-0.3979415008798244
2009-05-01,-0.3862503604697332
2009-05-02,-0.374559220059642
2009-05-03,-0.3628680796495508
2009-05-04,-0.3511769392394596
2009-05-05,-0.3394857988293684
2009-05-06,-0.32779465841927724
2009-05-07,-0.316103518009186
2009-05-08,-0.23229902540333575
2009-05-09,-0.1484945327974855
2009-05-10,-0.06469004019163527
2009-05-11,0.019114452414215
2009-05-12,0.015739935398516095
2009-05-13,0.012365418382817187
2009-05-14,0.008990901367118283
2009-05-15,0.0056163843514193765
2009-05-16,0.0022418673357204703
2009-05-17,-0.0011326496799784341
2009-05-18,-0.004507166695677342
2009-05-19,-0.007881683711376247
2009-05-20,-0.011256200727075151
2009-05-21,-0.014630717742774059
2009-05-22,-0.018005234758472967
2009-05-23,-0.021379751774171868
2009-05-24,-0.024754268789870776
2009-05-25,-0.028128785805569684
2009-05-26,-0.031503302821268585
2009-05-27,-0.03487781983696749
2009-05-28,-0.0382523368526664
2009-05-29,-0.0416268538683653
2009-05-30,-0.03443428160001835
2009-05-31,-0.0272417093316714
2009-06-01,-0.020049137063324448
2009-06-02,-0.02425842150114476
2009-06-03,-0.028467705938965075
2009-06-04,-0.032676990376785384
2009-06-05,-0.0368862748146057
2009-06-06,-0.09964751421163476
2009-06-07,-0.1624087536086638
2009-06-08,-0.2251699930056929
2009-06-09,-0.28793123240272195
2009-06-10,-0.350692471799751
2009-06-11,-0.41345371119678004
2009-06-12,-0.35471855605848945
2009-06-13,-0.2959834009201989
2009-06-14,-0.23724824578190837
2009-06-15,-0.1785130906436178
2009-06-16,-0.11977793550532728
2009-06-17,-0.0610427803670367
2009-06-18,-0.0015410032744209504
2009-06-19,0.0579607738181948
2009-06-20,0.04662078619003292
2009-06-21,0.03528079856187104
2009-06-22,0.02394081093370916
2009-06-23,0.012600823305547279
2009-06-24,0.0012608356773854
2009-06-25,0.019015015635107303
2009-06-26,0.03676919559282921
2009-06-27,0.05452337555055111
2009-06-28,0.07227755550827301
2009-06-29,0.09003173546599492
2009-06-30,0.10778591542371682
2009-07-01,0.12554009538143873
2009-07-02,-0.0448871795088053
2009-07-03,-0.05117206710080302
2009-07-04,-0.05745695469280073
2009-07-05,-0.06374184228479846
2009-07-06,-0.07002672987679616
2009-07-07,-0.07631161746879388
2009-07-08,-0.0825965050607916
2009-07-09,0.0579232573509216
2009-07-10,0.053462147247046204
2009-07-11,0.049001037143170806
2009-07-12,0.0445399270392954
2009-07-13,0.04007881693542
2009-07-14,0.039423127865625726
2009-07-15,0.038767438795831444
2009-07-16,0.03811174972603717
2009-07-17,0.03745606065624289
2009-07-18,0.03680037158644861
2009-07-19,0.036144682516654335
2009-07-20,0.03548899344686006
2009-07-21,0.03483330437706578
2009-07-22,0.0341776153072715
2009-07-23,0.033521926237477226
2009-07-24,0.03286623716768294
2009-07-25,0.03221054809788867
2009-07-26,0.03155485902809439
2009-07-27,0.030899169958300114
2009-07-28,0.030243480888505835
2009-07-29,0.02958779181871156
2009-07-30,0.02893210274891728
2009-07-31,0.028276413679123
2009-08-01,0.1902471765875816
2009-08-02,0.3522179394960402
2009-08-03,0.5141887024044989
2009-08-04,0.6761594653129575
2009-08-05,0.838130228221416
2009-08-06,0.4003581721335647
2009-08-07,-0.0374138839542866
2009-08-08,-0.01931375730782748
2009-08-09,-0.0012136306613683562
2009-08-10,0.016886495985090767
2009-08-11,0.0349866226315499
2009-08-12,-0.027262015268206506
2009-08-13,-0.0895106531679629
2009-08-14,0.0307471295818687
2009-08-15,0.06459123417735116
2009-08-16,0.09843533877283363
2009-08-17,0.1322794433683161
2009-08-18,0.16612354796379855
2009-08-19,0.199967652559281
2009-08-20,0.17988859862089213
2009-08-21,0.15980954468250325
2009-08-22,0.13973049074411437
2009-08-23,0.1196514368057255
2009-08-24,0.09957238286733662
2009-08-25,0.07949332892894775
2009-08-26,0.059414274990558874
2009-08-27,0.039335221052169994
2009-08-28,0.019256167113781114
2009-08-29,-0.0008228868246077659
2009-08-30,-0.020901940762996646
2009-08-31,-0.0409809947013855
2009-09-01,-0.0359690245240927
2009-09-02,-0.263460889458657
2009-09-03,-0.08528448299815317
2009-09-04,0.09289192346235065
2009-09-05,0.27106832992285446
2009-09-06,0.44924473638335827
2009-09-07,0.6274211428438621
2009-09-08,0.805597549304366
2009-09-09,0.02631919644773
2009-09-10,-0.0205128025263547
2009-09-11,-0.2729346230626105
2009-09-12,-0.2060243462522824
2009-09-13,-0.13911406944195423
2009-09-14,-0.0722037926316261
2009-09-15,-0.0469802366569638
2009-09-16,-0.0217566806823015
2009-09-17,-0.27461854461580526
2009-09-18,-0.527480408549309
2009-09-19,-0.27955632540397357
2009-09-20,-0.031632242258638144
2009-09-21,0.21629184088669728
2009-09-22,0.46421592403203277
2009-09-23,0.515044637024403
2009-09-24,0.22044812794774787
2009-09-25,-0.0741483811289072
2009-09-26,-0.05361598761131367
2009-09-27,-0.03308359409372014
2009-09-28,-0.0125512005761266
2009-09-29,-0.028600381221622253
2009-09-30,-0.0446495618671179
2009-10-01,-0.0344831049442291
2009-10-02,0.05739488787949086
2009-10-03,0.14927288070321082
2009-10-04,0.2411508735269308
2009-10-05,0.33302886635065077
2009-10-06,0.4249068591743707
2009-10-07,0.162589415907859
2009-10-08,-0.373053319752216
2009-10-09,0.293126800097525
2009-10-10,0.23843504612644534
2009-10-11,0.18374329215536567
2009-10-12,0.129051538184286
2009-10-13,0.18842234515718115
2009-10-14,0.24779315213007627
2009-10-15,0.3071639591029714
2009-10-16,0.36653476607586655
2009-10-17,0.4259055730487617
2009-10-18,0.4852763800216568
2009-10-19,0.544647186994552
2009-10-20,0.4844323990400875
2009-10-21,0.424217611085623
2009-10-22,0.3640028231311585
2009-10-23,0.30378803517669406
2009-10-24,0.24357324722222962
2009-10-25,0.18335845926776512
2009-10-26,0.12314367131330062
2009-10-27,0.0629288833588362
2009-10-28,-0.483998522162438
2009-10-29,-0.26374074071645764
2009-10-30,-0.0434829592704773
2009-10-31,-0.009251134082054087
2009-11-01,0.024980691106369128
2009-11-02,0.05921251629479234
2009-11-03,0.09344434148321556
2009-11-04,0.12767616667163878
2009-11-05,0.161907991860062
2009-11-06,0.1131727461470292
2009-11-07,0.0644375004339964
2009-11-08,0.015702254720963593
2009-11-09,-0.0330329909920692
2009-11-10,-0.34169347242762643
2009-11-11,-0.6503539538631837
2009-11-12,-0.959014435298741
2009-11-13,-0.2521409473071496
2009-11-14,-0.22535529267042878
2009-11-15,-0.19856963803370795
2009-11-16,-0.17178398339698714
2009-11-17,-0.1449983287602663
2009-11-18,-0.1182126741235455
2009-11-19,-0.09142701948682469
2009-11-20,-0.06464136485010386
2009-11-21,-0.03785571021338305
2009-11-22,-0.011070055576662241
2009-11-23,0.0157155990600586
2009-11-24,0.157163428142667
2009-11-25,0.15155971981585048
2009-11-26,-0.37308871606364824
2009-11-27,-0.897737151943147
2009-11-28,-0.7514399468588331
2009-11-29,-0.6051427417745192
2009-11-30,-0.4588455366902052
2009-12-01,-0.31254833160589135
2009-12-02,-0.16625112652157747
2009-12-03,-0.0199539214372635
2009-12-04,-0.2503687974531204
2009-12-05,-0.48078367346897727
2009-12-06,-0.7111985494848342
2009-12-07,-0.941613425500691
2009-12-08,-0.624475309625268
2009-12-09,-0.30733719374984503
2009-12-10,0.0098009221255779
2009-12-11,0.20063868258148443
2009-12-12,0.391476443037391
2009-12-13,0.5823142034932975
2009-12-14,0.773151963949204
2009-12-15,-0.623248438350856
2009-12-16,0.3063985692958036
2009-12-17,0.24842792240281894
2009-12-18,0.19045727550983427
2009-12-19,0.13248662861684957
2009-12-20,0.0745159817238649
2009-12-21,0.0165453348308802
2009-12-22,0.878133717924357
2009-12-23,0.7545764192473148
2009-12-24,0.6310191205702727
2009-12-25,0.5074618218932305
2009-12-26,0.3839045232161883
2009-12-27,0.26034722453914616
2009-12-28,0.13678992586210392
2009-12-29,0.013232627185061685
2009-12-30,-0.1103246714919805
2009-12-31,-0.1242865644809272
2010-01-01,-0.1382484574698739
2010-01-02,-0.1522103504588206
2010-01-03,-0.1661722434477673
2010-01-04,-0.180134136436714
2010-01-05,-0.1940960294256607
2010-01-06,-0.48256866261363
2010-01-07,0.0139487292617559
2010-01-08,0.01441613724455235
2010-01-09,0.014883545227348801
2010-01-10,0.01535095321014525
2010-01-11,0.0158183611929417
2010-01-12,-0.22393651027232409
2010-01-13,-0.46369138173758984
2010-01-14,-0.0077679753303527
2010-01-15,0.007173463857422352
2010-01-16,0.022114903045197403
2010-01-17,0.03705634223297245
2010-01-18,0.051997781420747506
2010-01-19,0.06693922060852256
2010-01-20,0.0818806597962976
2010-01-21,0.07001619844231759
2010-01-22,0.05815173708833758
2010-01-23,0.046287275734357564
2010-01-24,0.03442281438037755
2010-01-25,0.02255835302639754
2010-01-26,0.010693891672417521
2010-01-27,-0.0011705696815624833
2010-01-28,-0.0130350310355425
2010-01-29,-0.0013998184353113206
2010-01-30,0.010235394164919859
2010-01-31,0.02187060676515104
2010-02-01,0.03350581936538222
2010-02-02,0.0451410319656134
2010-02-03,0.0028008222579955985
2010-02-04,-0.0395393874496222
2010-02-05,0.369131293147802
2010-02-06,0.11301813740283218
2010-02-07,-0.14309501834213767
2010-02-08,-0.3992081740871075
2010-02-09,-0.2965425157453867
2010-02-10,-0.19387685740366595
2010-02-11,-0.09121119906194519
2010-02-12,0.0114544592797756
2010-02-13,0.0132420944670836
2010-02-14,0.0150297296543916
2010-02-15,0.0168173648416996
2010-02-16,0.0186050000290076
2010-02-17,0.020392635216315597
2010-02-18,0.0221802704036236
2010-02-19,-0.17346326075494292
2010-02-20,-0.3691067919135095
2010-02-21,-0.5647503230720761
2010-02-22,-0.7603938542306425
2010-02-23,-0.956037385389209
2010-02-24,-0.6653660153970125
2010-02-25,-0.3746946454048158
2010-02-26,-0.0840232754126191
2010-02-27,-0.0502951859186093
2010-02-28,-0.016567096424599498
2010-03-01,0.0171609930694103
2010-03-02,0.0295675564557314
2010-03-03,0.12103100741902989
2010-03-04,0.21249445838232836
2010-03-05,0.30395790934562683
2010-03-06,0.06003066649039587
2010-03-07,-0.18389657636483508
2010-03-08,-0.427823819220066
2010-03-09,-0.321210935711861
2010-03-10,-0.514697670936584
2010-03-11,-0.555930238217115
2010-03-12,-0.597162805497646
2010-03-13,-0.31447933614253964
2010-03-14,-0.03179586678743329
2010-03-15,0.250887602567673
2010-03-16,0.21553811750241714
2010-03-17,0.18018863243716124
2010-03-18,0.14483914737190534
2010-03-19,0.10948966230664947
2010-03-20,0.0741401772413936
2010-03-21,0.0387906921761377
2010-03-22,0.0034412071108818
2010-03-23,0.016699121333658702
2010-03-24,0.0299570355564356
2010-03-25,-0.02270572213456032
2010-03-26,-0.07536847982555624
2010-03-27,-0.12803123751655215
2010-03-28,-0.18069399520754809
2010-03-29,-0.23335675289854402
2010-03-30,-0.2860195105895399
2010-03-31,-0.3386822682805358
2010-04-01,-0.39134502597153176
2010-04-02,-0.37539144000038505
2010-04-03,-0.3594378540292383
2010-04-04,-0.3434842680580915
2010-04-05,-0.3275306820869448
2010-04-06,-0.316600204578468
2010-04-07,-0.3056697270699911
2010-04-08,-0.2947392495615143
2010-04-09,-0.2838087720530375
2010-04-10,-0.2728782945445607
2010-04-11,-0.26194781703608383
2010-04-12,-0.251017339527607
2010-04-13,-0.1362428865395487
2010-04-14,-0.021468433551490324
2010-04-15,0.0134079810231924
2010-04-16,-0.016557180322706727
2010-04-17,-0.04652234166860585
2010-04-18,-0.07648750301450497
2010-04-19,-0.1064526643604041
2010-04-20,-0.06972502047816909
2010-04-21,-0.03299737659593409
2010-04-22,0.003730267286300902
2010-04-23,0.166128242388368
2010-04-24,0.06961075216531781
2010-04-25,-0.026906738057732388
2010-04-26,-0.12342422828078256
2010-04-27,-0.2199417185038328
2010-04-28,-0.31645920872688305
