Date,Compound_Sentiment,Positive_Score,Negative_Score,Neutral_Score
2008-08-28,0.02704370953142643,0.051184069365262985,0.024140359833836555,0.9246755838394165
2008-08-29,0.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,0.0
2008-09-02,0.0,0.0,0.0,0.0
2008-09-03,-0.9477611621841788,0.011434272862970829,0.9591954350471497,0.029370291158556938
2008-09-04,0.0,0.0,0.0,0.0
2008-09-05,0.0,0.0,0.0,0.0
2008-09-08,0.0,0.0,0.0,0.0
2008-09-09,0.16210373770445585,0.17423845827579498,0.01213472057133913,0.8136268258094788
2008-09-10,0.037793174386024475,0.16999532282352448,0.1322021484375,0.6978025436401367
2008-09-11,-0.08778417482972145,0.025151263922452927,0.11293543875217438,0.86191326379776
2008-09-12,0.0,0.0,0.0,0.0
2008-09-15,-0.8824921008199453,0.029425406828522682,0.911917507648468,0.05865708738565445
2008-09-16,-0.7743707001209259,0.08184558153152466,0.8562162816524506,0.06193815730512142
2008-09-17,-0.9089240729808807,0.01275685429573059,0.9216809272766113,0.06556224077939987
2008-09-18,0.0,0.0,0.0,0.0
2008-09-19,0.023403454571962357,0.04905702546238899,0.025653570890426636,0.925289511680603
2008-09-22,0.0,0.0,0.0,0.0
2008-09-23,0.0,0.0,0.0,0.0
2008-09-24,0.06560069136321545,0.08259127289056778,0.016990581527352333,0.9004181623458862
2008-09-25,0.0,0.0,0.0,0.0
2008-09-26,0.027332665398716927,0.05232235789299011,0.024989692494273186,0.9226879477500916
2008-09-29,-0.9302989005421599,0.016744120977818966,0.9470430215199789,0.03621284477412701
2008-09-30,0.0,0.0,0.0,0.0
2008-10-01,-0.14716936275362968,0.03978199139237404,0.18695135414600372,0.773266613483429
2008-10-02,0.0,0.0,0.0,0.0
2008-10-03,0.0,0.0,0.0,0.0
2008-10-06,-0.0203583724796772,0.032642945647239685,0.053001318126916885,0.9143557548522949
2008-10-07,-0.9497289191931486,0.011712061241269112,0.9614409804344177,0.02684701606631279
2008-10-08,0.0,0.0,0.0,0.0
2008-10-09,0.0,0.0,0.0,0.0
2008-10-10,0.0,0.0,0.0,0.0
2008-10-13,-0.7979432661086321,0.027512935921549797,0.8254562020301819,0.14703084528446198
2008-10-14,0.0,0.0,0.0,0.0
2008-10-15,-0.467097005341202,0.01740144332870841,0.48449844866991043,0.4981001038104296
2008-10-16,0.0,0.0,0.0,0.0
2008-10-17,0.093813706189394,0.3922353647649288,0.2984216585755348,0.30934299528598785
2008-10-20,-0.4446428120136261,0.025328069925308228,0.4699708819389343,0.5047010779380798
2008-10-21,0.016748661175370216,0.038457199931144714,0.021708538755774498,0.9398343563079834
2008-10-22,0.0,0.0,0.0,0.0
2008-10-23,-0.8579954942688346,0.05161617789417505,0.9096116721630096,0.038772162050008774
2008-10-24,-0.455973032861948,0.02702048234641552,0.48299351520836353,0.48998603597283363
2008-10-27,0.0,0.0,0.0,0.0
2008-10-28,0.0,0.0,0.0,0.0
2008-10-29,0.01740380749106407,0.057567745447158813,0.04016393795609474,0.9022683501243591
2008-10-30,-0.22233072761446238,0.1259616268798709,0.34829235449433327,0.5257459916174412
2008-10-31,0.0,0.0,0.0,0.0
2008-11-03,-0.02572135596225659,0.3665182677408059,0.39223962370306253,0.24124206602573395
2008-11-04,0.059678830206394196,0.10449989885091782,0.04482106864452362,0.8506790399551392
2008-11-05,0.0008387491106987,0.03712235018610954,0.03628360107541084,0.926594078540802
2008-11-06,0.0,0.0,0.0,0.0
2008-11-07,0.008665643632411957,0.0470290370285511,0.038363393396139145,0.9146075248718262
2008-11-10,-0.9475997798144817,0.00889669731259346,0.9564964771270752,0.03460680693387985
2008-11-11,-0.534076183103025,0.13390296790748835,0.6679791510105133,0.19811790715903044
2008-11-12,0.0,0.0,0.0,0.0
2008-11-13,0.0,0.0,0.0,0.0
2008-11-14,0.0,0.0,0.0,0.0
2008-11-17,-0.4641710789874196,0.11656701099127531,0.5807380899786949,0.3026948543265462
2008-11-18,0.0,0.0,0.0,0.0
2008-11-19,0.0,0.0,0.0,0.0
2008-11-20,0.0,0.0,0.0,0.0
2008-11-21,-0.10948413610458374,0.024062812328338623,0.13354694843292236,0.842390239238739
2008-11-24,0.8876799251884222,0.9155457019805908,0.027865776792168617,0.056588515639305115
2008-11-25,0.0,0.0,0.0,0.0
2008-11-26,0.06829699873924255,0.11509054154157639,0.04679354280233383,0.8381159901618958
2008-11-27,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0
2008-12-01,0.02755773440003395,0.053911782801151276,0.026354048401117325,0.9197342395782471
2008-12-02,-0.0036078691482543945,0.06700079143047333,0.07060866057872772,0.8623905181884766
2008-12-03,0.19358833227306604,0.20621122419834137,0.012622891925275326,0.7811658978462219
2008-12-04,-0.9560335809364915,0.009578592143952847,0.9656121730804443,0.024809259921312332
2008-12-05,0.0,0.0,0.0,0.0
2008-12-08,0.0,0.0,0.0,0.0
2008-12-09,-0.9409871567040682,0.01673652045428753,0.9577236771583557,0.025539832189679146
2008-12-10,0.0,0.0,0.0,0.0
2008-12-11,-0.28746633790433407,0.040335001423954964,0.32780133932828903,0.6318636238574982
2008-12-12,0.0,0.0,0.0,0.0
2008-12-15,0.0,0.0,0.0,0.0
2008-12-16,0.0,0.0,0.0,0.0
2008-12-17,-0.9336393028497696,0.018614336848258972,0.9522536396980286,0.02913198433816433
2008-12-18,0.011730004101991653,0.041193023324012756,0.029463019222021103,0.9293439388275146
2008-12-19,0.0,0.0,0.0,0.0
2008-12-22,0.0,0.0,0.0,0.0
2008-12-23,0.0,0.0,0.0,0.0
2008-12-24,0.4219156503677368,0.5792582035064697,0.1573425531387329,0.263399213552475
2008-12-25,0.0,0.0,0.0,0.0
2008-12-26,0.0,0.0,0.0,0.0
2008-12-29,0.0,0.0,0.0,0.0
2008-12-30,-0.36791940219700336,0.031381369568407536,0.3993007717654109,0.5693178251385689
2008-12-31,0.021942034363746643,0.08755982667207718,0.06561779230833054,0.8468223810195923
2009-01-01,0.0,0.0,0.0,0.0
2009-01-02,0.0,0.0,0.0,0.0
2009-01-05,0.0,0.0,0.0,0.0
2009-01-06,0.0,0.0,0.0,0.0
2009-01-07,-0.9658422544598579,0.009523741900920868,0.9753659963607788,0.015110271982848644
2009-01-08,-0.4505612552165985,0.24970826506614685,0.7002695202827454,0.05002221837639809
2009-01-09,0.0,0.0,0.0,0.0
2009-01-12,-0.9585880236700177,0.01151756476610899,0.9701055884361267,0.01837676763534546
2009-01-13,0.0,0.0,0.0,0.0
2009-01-14,0.0,0.0,0.0,0.0
2009-01-15,0.0,0.0,0.0,0.0
2009-01-16,0.0,0.0,0.0,0.0
2009-01-19,0.0,0.0,0.0,0.0
2009-01-20,-0.014573492109775543,0.034296534955501556,0.0488700270652771,0.9168334603309631
2009-01-21,-0.8783312728628516,0.026313127018511295,0.9046443998813629,0.06904247682541609
2009-01-22,0.0,0.0,0.0,0.0
2009-01-23,-0.933327853679657,0.012186706066131592,0.9455145597457886,0.04229877144098282
2009-01-26,0.0,0.0,0.0,0.0
2009-01-27,0.0,0.0,0.0,0.0
2009-01-28,-0.022254900075495243,0.04750993009656668,0.06976483017206192,0.8827252388000488
2009-01-29,0.0,0.0,0.0,0.0
2009-01-30,-0.6542693376541138,0.04781144857406616,0.7020807862281799,0.2501077651977539
2009-02-02,-0.5284413844347,0.20830927789211273,0.7367506623268127,0.05494002625346184
2009-02-03,0.0,0.0,0.0,0.0
2009-02-04,0.0,0.0,0.0,0.0
2009-02-05,0.0,0.0,0.0,0.0
2009-02-06,0.0,0.0,0.0,0.0
2009-02-09,0.16055909544229507,0.1867300570011139,0.026170961558818817,0.7870990633964539
2009-02-10,0.0,0.0,0.0,0.0
2009-02-11,0.0,0.0,0.0,0.0
2009-02-12,0.0,0.0,0.0,0.0
2009-02-13,0.0,0.0,0.0,0.0
2009-02-16,0.0,0.0,0.0,0.0
2009-02-17,-0.8642408102750778,0.03503425419330597,0.8992750644683838,0.06569065898656845
2009-02-18,-0.043142737820744514,0.06460421532392502,0.10774695314466953,0.8276488482952118
2009-02-19,0.0,0.0,0.0,0.0
2009-02-20,0.0,0.0,0.0,0.0
2009-02-23,-0.031809329986572266,0.05756054073572159,0.08936987072229385,0.8530696034431458
2009-02-24,0.0,0.0,0.0,0.0
2009-02-25,-0.041951678693294525,0.02732738107442856,0.06927905976772308,0.903393566608429
2009-02-26,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0
2009-03-02,-0.527394250035286,0.10186450183391571,0.6292587518692017,0.2688767611980438
2009-03-03,-0.9586877208203077,0.009989382699131966,0.9686771035194397,0.021333465352654457
2009-03-04,-0.9448178503662348,0.012840917333960533,0.9576587677001953,0.029500313103199005
2009-03-05,-0.7805538326501846,0.06427685916423798,0.8448306918144226,0.09089244902133942
2009-03-06,0.0,0.0,0.0,0.0
2009-03-09,0.0385453999042511,0.08060560375452042,0.04206020385026932,0.8773341774940491
2009-03-10,0.0,0.0,0.0,0.0
2009-03-11,0.0,0.0,0.0,0.0
2009-03-12,0.0,0.0,0.0,0.0
2009-03-13,-0.004104308784008026,0.04345603659749031,0.04756034538149834,0.9089837074279785
2009-03-16,0.0,0.0,0.0,0.0
2009-03-17,0.0,0.0,0.0,0.0
